unique_key,address,census_tract,clearance_date,clearance_status,council_district_code,description,district,latitude,longitude,location,location_description,primary_type,timestamp,x_coordinate,y_coordinate,year,zipcode
20145047393,"2913 NORTHLAND DR Austin, TX 78731 (30.334647, -97.752012)",1.01,2014-10-28 12:00:00.000000 UTC,Not cleared,7,THEFT                         ,B,30.334647,-97.752012,"(30.334647,-97.752012)",2913 NORTHLAND DR,Theft: All Other Larceny,2014-10-25 12:00:00.000000 UTC,3110883,10094539,2014,78731
20145025578,"2913 NORTHLAND DR Austin, TX 78731 (30.334647, -97.752012)",1.01,2014-07-03 12:00:00.000000 UTC,Not cleared,7,BURGLARY OF VEHICLE           ,B,30.334647,-97.752012,"(30.334647,-97.752012)",2913 NORTHLAND DR,Theft: BOV,2014-06-09 12:00:00.000000 UTC,3110883,10094539,2014,78731
20161701608,"5203 BALCONES DR Austin, TX 78731",1.01,2016-06-28 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,,,,5203 BALCONES DR,Burglary,2016-06-18 12:00:00.000000 UTC,3108528,10094620,2016,78731
20165004666,"3307 NORTHLAND DR Austin, TX 78731",1.01,2016-02-17 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3307 NORTHLAND DR,Theft,2016-02-01 12:00:00.000000 UTC,3109078,10094891,2016,78731
20165006036,"3307 NORTHLAND DR Austin, TX 78731",1.01,2016-02-25 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3307 NORTHLAND DR,Theft,2016-02-10 12:00:00.000000 UTC,3109078,10094891,2016,78731
20165008052,"3307 NORTHLAND DR Austin, TX 78731",1.01,2016-04-14 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3307 NORTHLAND DR,Theft,2016-02-25 12:00:00.000000 UTC,3109078,10094891,2016,78731
20165028518,"3307 NORTHLAND DR Austin, TX 78731",1.01,2016-07-21 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,3307 NORTHLAND DR,Theft,2016-07-11 12:00:00.000000 UTC,3109078,10094891,2016,78731
20165049356,"3307 NORTHLAND DR Austin, TX 78731",1.01,2016-11-29 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3307 NORTHLAND DR,Theft,2016-11-29 12:00:00.000000 UTC,3109078,10094891,2016,78731
20155037488,"3003 NORTHLAND DR Austin, TX 78731",1.01,2015-08-26 12:00:00.000000 UTC,Not cleared,7,THEFT                         ,B,,,,3003 NORTHLAND DR,Theft,2015-08-25 12:00:00.000000 UTC,3110505,10094913,2015,78731
20168004174,"3003 NORTHLAND DR Austin, TX 78731",1.01,2016-09-12 12:00:00.000000 UTC,Not cleared,7,THEFT FROM BUILDING           ,B,,,,3003 NORTHLAND DR,Theft,2016-09-03 12:00:00.000000 UTC,3110505,10094913,2016,78731
20148000380,"3003 NORTHLAND DR Austin, TX 78731 (30.335057, -97.752896)",1.01,2014-03-04 12:00:00.000000 UTC,Cleared by Exception,7,THEFT FROM BUILDING           ,B,30.335057,-97.752896,"(30.335057,-97.752896)",3003 NORTHLAND DR,Theft: from Building,2014-02-16 12:00:00.000000 UTC,3110505,10094913,2014,78731
201420700,"3003 NORTHLAND DR Austin, TX 78731 (30.335057, -97.752896)",1.01,2014-01-28 12:00:00.000000 UTC,Not cleared,7,BURGLARY NON RESIDENCE        ,B,30.335057,-97.752896,"(30.335057,-97.752896)",3003 NORTHLAND DR,"Burglary / 
Breaking & Entering",2014-01-02 12:00:00.000000 UTC,3110505,10094913,2014,78731
20145029539,"3003 NORTHLAND DR Austin, TX 78731 (30.335057, -97.752896)",1.01,2014-07-24 12:00:00.000000 UTC,Not cleared,7,BURGLARY OF VEHICLE           ,B,30.335057,-97.752896,"(30.335057,-97.752896)",3003 NORTHLAND DR,Theft: BOV,2014-07-04 12:00:00.000000 UTC,3110505,10094913,2014,78731
20145023776,"3003 NORTHLAND DR Austin, TX 78731 (30.335057, -97.752896)",1.01,2014-05-30 12:00:00.000000 UTC,Not cleared,7,THEFT OF BICYCLE              ,B,30.335057,-97.752896,"(30.335057,-97.752896)",3003 NORTHLAND DR,Theft: All Other Larceny,2014-05-28 12:00:00.000000 UTC,3110505,10094913,2014,78731
20152861514,"3303 NORTHLAND DR Austin, TX 78731",1.01,2015-10-15 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3303 NORTHLAND DR,Theft,2015-10-13 12:00:00.000000 UTC,3109421,10094964,2015,78731
20155048961,"5311 BALCONES DR Austin, TX 78731",1.01,2015-11-24 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,5311 BALCONES DR,Theft,2015-11-05 12:00:00.000000 UTC,3108955,10095158,2015,78731
20155053697,"5311 BALCONES DR Austin, TX 78731",1.01,2015-12-11 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,5311 BALCONES DR,Theft,2015-12-09 12:00:00.000000 UTC,3108955,10095158,2015,78731
2016391231,"5311 BALCONES DR Austin, TX 78731",1.01,2016-02-25 12:00:00.000000 UTC,Not cleared,10,THEFT BY SHOPLIFTING          ,B,,,,5311 BALCONES DR,Theft,2016-02-08 12:00:00.000000 UTC,3108954,10095158,2016,78731
20165031424,"5311 BALCONES DR Austin, TX 78731",1.01,2016-08-04 12:00:00.000000 UTC,Not cleared,10,THEFT BY SHOPLIFTING          ,B,,,,5311 BALCONES DR,Theft,2016-08-01 12:00:00.000000 UTC,3108954,10095158,2016,78731
20165039678,"5311 BALCONES DR Austin, TX 78731",1.01,2016-09-29 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,5311 BALCONES DR,Theft,2016-09-25 12:00:00.000000 UTC,3108954,10095158,2016,78731
20163311439,"5311 BALCONES DR Austin, TX 78731",1.01,2016-11-29 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,5311 BALCONES DR,Theft,2016-11-26 12:00:00.000000 UTC,3108954,10095158,2016,78731
20145010987,"5311 BALCONES DR Austin, TX 78731 (30.335646, -97.758484)",1.01,2014-04-02 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.335646,-97.758484,"(30.335646,-97.758484)",5311 BALCONES DR,Theft: All Other Larceny,2014-03-11 12:00:00.000000 UTC,3108955,10095158,2014,78731
20148000210,"5311 BALCONES DR Austin, TX 78731 (30.335646, -97.758484)",1.01,2015-02-03 12:00:00.000000 UTC,Cleared by Arrest,10,THEFT                         ,B,30.335646,-97.758484,"(30.335646,-97.758484)",5311 BALCONES DR,Theft: All Other Larceny,2014-01-28 12:00:00.000000 UTC,3108955,10095158,2014,78731
20141950585,"5311 BALCONES DR Austin, TX 78731 (30.335646, -97.758484)",1.01,2014-10-08 12:00:00.000000 UTC,Not cleared,10,ROBBERY BY THREAT             ,B,30.335646,-97.758484,"(30.335646,-97.758484)",5311 BALCONES DR,Robbery,2014-07-14 12:00:00.000000 UTC,3108955,10095158,2014,78731
20145030575,"5311 BALCONES DR Austin, TX 78731 (30.335646, -97.758484)",1.01,2014-07-14 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.335646,-97.758484,"(30.335646,-97.758484)",5311 BALCONES DR,Theft: All Other Larceny,2014-07-11 12:00:00.000000 UTC,3108955,10095158,2014,78731
20145039293,"5311 BALCONES DR Austin, TX 78731 (30.335646, -97.758484)",1.01,2014-09-23 12:00:00.000000 UTC,Cleared by Arrest,10,THEFT                         ,B,30.335646,-97.758484,"(30.335646,-97.758484)",5311 BALCONES DR,Theft: All Other Larceny,2014-09-04 12:00:00.000000 UTC,3108955,10095158,2014,78731
20145033160,"5311 BALCONES DR Austin, TX 78731 (30.335646, -97.758484)",1.01,2014-08-08 12:00:00.000000 UTC,Not cleared,10,THEFT BY SHOPLIFTING          ,B,30.335646,-97.758484,"(30.335646,-97.758484)",5311 BALCONES DR,Theft: Shoplifting,2014-07-28 12:00:00.000000 UTC,3108955,10095158,2014,78731
20141191264,"5311 BALCONES DR Austin, TX 78731 (30.335646, -97.758484)",1.01,2014-05-25 12:00:00.000000 UTC,Cleared by Arrest,10,THEFT BY SHOPLIFTING          ,B,30.335646,-97.758484,"(30.335646,-97.758484)",5311 BALCONES DR,Theft: Shoplifting,2014-04-29 12:00:00.000000 UTC,3108955,10095158,2014,78731
20141631637,"5311 BALCONES DR Austin, TX 78731 (30.335646, -97.758484)",1.01,2014-06-25 12:00:00.000000 UTC,Not cleared,10,THEFT BY SHOPLIFTING          ,B,30.335646,-97.758484,"(30.335646,-97.758484)",5311 BALCONES DR,Theft: Shoplifting,2014-06-12 12:00:00.000000 UTC,3108955,10095158,2014,78731
20155027088,"3101 NORTHLAND DR Austin, TX 78731",1.01,2015-07-08 12:00:00.000000 UTC,Not cleared,7,THEFT OF AUTO PARTS           ,B,,,,3101 NORTHLAND DR,Theft,2015-06-23 12:00:00.000000 UTC,3109929,10095212,2015,78731
20141320903,"3301 NORTHLAND DR Austin, TX 78731 (30.336844, -97.756241)",1.01,2014-05-13 12:00:00.000000 UTC,Cleared by Arrest,10,AUTO THEFT                    ,B,30.336844,-97.756241,"(30.336844,-97.756241)",3301 NORTHLAND DR,Auto Theft,2014-05-12 12:00:00.000000 UTC,3109430,10095412,2014,78731
20143560526,"3301 NORTHLAND DR Austin, TX 78731 (30.336844, -97.756241)",1.01,2014-12-24 12:00:00.000000 UTC,Not cleared,10,AUTO THEFT                    ,B,30.336844,-97.756241,"(30.336844,-97.756241)",3301 NORTHLAND DR,Auto Theft,2014-12-22 12:00:00.000000 UTC,3109430,10095412,2014,78731
20155001712,"5505 BALCONES DR Austin, TX 78731",1.01,2015-01-28 12:00:00.000000 UTC,Not cleared,10,THEFT BY SHOPLIFTING          ,B,,,,5505 BALCONES DR,Theft,2015-01-13 12:00:00.000000 UTC,3109140,10095423,2015,78731
20155001814,"5505 BALCONES DR Austin, TX 78731",1.01,2015-01-23 12:00:00.000000 UTC,Not cleared,10,THEFT BY SHOPLIFTING          ,B,,,,5505 BALCONES DR,Theft,2015-01-14 12:00:00.000000 UTC,3109140,10095423,2015,78731
20155002931,"5505 BALCONES DR Austin, TX 78731",1.01,2015-01-23 12:00:00.000000 UTC,Not cleared,10,THEFT BY SHOPLIFTING          ,B,,,,5505 BALCONES DR,Theft,2015-01-22 12:00:00.000000 UTC,3109140,10095423,2015,78731
20155020391,"5505 BALCONES DR Austin, TX 78731",1.01,2015-06-03 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,5505 BALCONES DR,Theft,2015-05-12 12:00:00.000000 UTC,3109140,10095423,2015,78731
20155040749,"5505 BALCONES DR Austin, TX 78731",1.01,2015-09-17 12:00:00.000000 UTC,Not cleared,10,THEFT BY SHOPLIFTING          ,B,,,,5505 BALCONES DR,Theft,2015-09-15 12:00:00.000000 UTC,3109140,10095423,2015,78731
20155053160,"5505 BALCONES DR Austin, TX 78731",1.01,2015-12-08 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,5505 BALCONES DR,Theft,2015-12-05 12:00:00.000000 UTC,3109140,10095423,2015,78731
201671285,"5505 BALCONES DR Austin, TX 78731",1.01,2016-01-27 12:00:00.000000 UTC,Not cleared,10,THEFT BY SHOPLIFTING          ,B,,,,5505 BALCONES DR,Theft,2016-01-07 12:00:00.000000 UTC,3109140,10095423,2016,78731
20145036137,"5505 BALCONES DR Austin, TX 78731 (30.336438, -97.757792)",1.01,2014-08-22 12:00:00.000000 UTC,Not cleared,10,THEFT BY SHOPLIFTING          ,B,30.336438,-97.757792,"(30.336438,-97.757792)",5505 BALCONES DR,Theft: Shoplifting,2014-08-14 12:00:00.000000 UTC,3109140,10095423,2014,78731
20145033452,"5505 BALCONES DR Austin, TX 78731 (30.336438, -97.757792)",1.01,2014-08-01 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.336438,-97.757792,"(30.336438,-97.757792)",5505 BALCONES DR,Theft: All Other Larceny,2014-07-30 12:00:00.000000 UTC,3109140,10095423,2014,78731
20165012571,"5517 BALCONES DR Austin, TX 78731",1.01,2016-04-06 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,5517 BALCONES DR,Theft,2016-03-25 12:00:00.000000 UTC,3109123,10095516,2016,78731
20165045239,"5521 BALCONES DR Austin, TX 78731",1.01,2016-11-01 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,5521 BALCONES DR,Theft,2016-10-31 12:00:00.000000 UTC,3109184,10095585,2016,78731
2014390385,"5521 BALCONES DR Austin, TX 78731 (30.336571, -97.75769)",1.01,2014-02-18 12:00:00.000000 UTC,Not cleared,10,BURGLARY NON RESIDENCE        ,B,30.336571,-97.75769,"(30.336571,-97.75769)",5521 BALCONES DR,"Burglary / 
Breaking & Entering",2014-02-08 12:00:00.000000 UTC,3109185,10095585,2014,78731
20141070570,"5521 BALCONES DR Austin, TX 78731 (30.336571, -97.75769)",1.01,2014-05-01 12:00:00.000000 UTC,Cleared by Exception,10,BURGLARY NON RESIDENCE        ,B,30.336571,-97.75769,"(30.336571,-97.75769)",5521 BALCONES DR,"Burglary / 
Breaking & Entering",2014-04-17 12:00:00.000000 UTC,3109185,10095585,2014,78731
20165022756,"5523 BALCONES DR Austin, TX 78731",1.01,2016-06-07 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,5523 BALCONES DR,Theft,2016-06-02 12:00:00.000000 UTC,3109188,10095591,2016,78731
2014600864,"Austin, TX 78731 (30.345658, -97.765626)",1.02,2014-04-21 12:00:00.000000 UTC,Not cleared,10,RAPE                          ,B,30.345658,-97.765626,"(30.345658,-97.765626)",nan,Rape,2014-03-01 12:00:00.000000 UTC,,,2014,78731
20165027926,"2302 W 35TH ST Austin, TX 78731",1.02,2016-08-08 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,2302 W 35TH ST,Theft,2016-07-07 12:00:00.000000 UTC,3108425,10085759,2016,78731
20158001215,"2200 W 35TH ST Austin, TX 78731",1.02,2015-04-30 12:00:00.000000 UTC,Not cleared,10,THEFT FROM BUILDING           ,B,,,,2200 W 35TH ST,Theft,2015-04-14 12:00:00.000000 UTC,3108757,10085779,2015,78731
20155016481,"2200 W 35TH ST Austin, TX 78731",1.02,2015-04-21 12:00:00.000000 UTC,Not cleared,10,THEFT OF LICENSE PLATE        ,B,,,,2200 W 35TH ST,Theft,2015-04-19 12:00:00.000000 UTC,3108757,10085779,2015,78731
20158004140,"2200 W 35TH ST Austin, TX 78731",1.02,2015-11-18 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,2200 W 35TH ST,Theft,2015-11-17 12:00:00.000000 UTC,3108757,10085779,2015,78731
20158004320,"2200 W 35TH ST Austin, TX 78731",1.02,2015-12-15 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,2200 W 35TH ST,Theft,2015-12-02 12:00:00.000000 UTC,3108757,10085779,2015,78731
20165000532,"2200 W 35TH ST Austin, TX 78731",1.02,2016-01-14 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,2200 W 35TH ST,Theft,2016-01-05 12:00:00.000000 UTC,3108757,10085779,2016,78731
20165022647,"2200 W 35TH ST Austin, TX 78731",1.02,2016-06-21 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,2200 W 35TH ST,Theft,2016-06-01 12:00:00.000000 UTC,3108757,10085779,2016,78731
20168004755,"2200 W 35TH ST Austin, TX 78731",1.02,2016-11-09 12:00:00.000000 UTC,Not cleared,10,BREACH OF COMPUTER SECURITY   ,B,,,,2200 W 35TH ST,Theft,2016-08-16 12:00:00.000000 UTC,3108757,10085779,2016,78731
20145035966,"2200 W 35TH ST Austin, TX 78731 (30.309437, -97.759759)",1.02,2014-10-14 12:00:00.000000 UTC,Not cleared,10,THEFT OF LICENSE PLATE        ,B,30.309437,-97.759759,"(30.309437,-97.759759)",2200 W 35TH ST,Theft: All Other Larceny,2014-08-13 12:00:00.000000 UTC,3108757,10085779,2014,78731
2014660060,"2200 W 35TH ST Austin, TX 78731 (30.309437, -97.759759)",1.02,2014-03-26 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.309437,-97.759759,"(30.309437,-97.759759)",2200 W 35TH ST,Theft: BOV,2014-03-07 12:00:00.000000 UTC,3108757,10085779,2014,78731
20145027930,"2200 W 35TH ST Austin, TX 78731 (30.309437, -97.759759)",1.02,2014-07-01 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.309437,-97.759759,"(30.309437,-97.759759)",2200 W 35TH ST,Theft: BOV,2014-06-24 12:00:00.000000 UTC,3108757,10085779,2014,78731
20148001042,"2200 W 35TH ST Austin, TX 78731 (30.309437, -97.759759)",1.02,2014-04-28 12:00:00.000000 UTC,Not cleared,10,THEFT FROM BUILDING           ,B,30.309437,-97.759759,"(30.309437,-97.759759)",2200 W 35TH ST,Theft: from Building,2014-04-21 12:00:00.000000 UTC,3108757,10085779,2014,78731
20155018614,"3808 W 35TH ST Austin, TX 78731",1.02,2015-05-06 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3808 W 35TH ST,Theft,2015-05-01 12:00:00.000000 UTC,3103978,10087029,2015,78731
20168000503,"3808 W 35TH ST Austin, TX 78731",1.02,2016-02-10 12:00:00.000000 UTC,Not cleared,10,THEFT FROM BUILDING           ,B,,,,3808 W 35TH ST,Theft,2016-02-02 12:00:00.000000 UTC,3103978,10087029,2016,78731
20168002193,"3808 W 35TH ST Austin, TX 78731",1.02,2016-05-18 12:00:00.000000 UTC,Not cleared,10,THEFT FROM BUILDING           ,B,,,,3808 W 35TH ST,Theft,2016-05-08 12:00:00.000000 UTC,3103978,10087029,2016,78731
20145028511,"3200 W 35TH ST Austin, TX 78731 (30.313962, -97.767973)",1.02,2014-07-02 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.313962,-97.767973,"(30.313962,-97.767973)",3200 W 35TH ST,Theft: BOV,2014-06-27 12:00:00.000000 UTC,3105919,10087404,2014,78731
20165037618,"3500 W 35TH ST Austin, TX 78731",1.02,2016-10-13 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,3500 W 35TH ST,Theft,2016-09-12 12:00:00.000000 UTC,3105170,10087423,2016,78731
20143421972,"3300 FOOTHILL DR Austin, TX 78731 (30.31462, -97.769089)",1.02,2014-12-29 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,30.31462,-97.769089,"(30.31462,-97.769089)",3300 FOOTHILL DR,"Burglary / 
Breaking & Entering",2014-12-08 12:00:00.000000 UTC,3105695,10087596,2014,78731
20141770861,"3300 FOOTHILL DR Austin, TX 78731 (30.31462, -97.769089)",1.02,2014-07-17 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.31462,-97.769089,"(30.31462,-97.769089)",3300 FOOTHILL DR,Theft: All Other Larceny,2014-06-26 12:00:00.000000 UTC,3105695,10087596,2014,78731
20153431074,"3402 MOUNT BONNELL RD Austin, TX 78731",1.02,2016-01-06 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3402 MOUNT BONNELL RD,Theft,2015-12-09 12:00:00.000000 UTC,3103819,10087815,2015,78731
20168003739,"3404 MOUNT BONNELL RD Austin, TX 78731",1.02,2016-08-11 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,3404 MOUNT BONNELL RD,Theft,2016-08-10 12:00:00.000000 UTC,3103830,10087927,2016,78731
20165027366,"3407 FOOTHILL TER Austin, TX 78731",1.02,2016-08-02 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3407 FOOTHILL TER,Theft,2016-07-03 12:00:00.000000 UTC,3105503,10088018,2016,78731
20155022381,"3410 FOOTHILL TER Austin, TX 78731",1.02,2015-05-26 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3410 FOOTHILL TER,Theft,2015-05-26 12:00:00.000000 UTC,3105445,10088255,2015,78731
20151780575,"3417 FOOTHILL TER Austin, TX 78731",1.02,2015-06-28 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3417 FOOTHILL TER,Theft,2015-06-27 12:00:00.000000 UTC,3105071,10088265,2015,78731
201490538,"3903 BALCONES DR Austin, TX 78731 (30.317799, -97.765691)",1.02,2014-03-25 12:00:00.000000 UTC,Not cleared,10,BREACH OF COMPUTER SECURITY   ,B,30.317799,-97.765691,"(30.317799,-97.765691)",3903 BALCONES DR,Theft: All Other Larceny,2014-01-09 12:00:00.000000 UTC,3106898,10088666,2014,78731
20165023659,"3700 EDGEMONT DR Austin, TX 78731",1.02,2016-06-10 12:00:00.000000 UTC,Not cleared,10,THEFT OF BICYCLE              ,B,,,,3700 EDGEMONT DR,Theft,2016-06-08 12:00:00.000000 UTC,3105589,10088738,2016,78731
20162121739,"3506 MOUNT BONNELL RD Austin, TX 78731",1.02,2016-07-31 12:00:00.000000 UTC,Not cleared,10,AUTO THEFT                    ,B,,,,3506 MOUNT BONNELL RD,Auto Theft,2016-07-31 12:00:00.000000 UTC,3103989,10088743,2016,78731
20141890668,"3404 CASCADERA DR Austin, TX 78731 (30.318427, -97.76966)",1.02,2014-07-14 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,30.318427,-97.76966,"(30.318427,-97.76966)",3404 CASCADERA DR,"Burglary / 
Breaking & Entering",2014-07-08 12:00:00.000000 UTC,3105356,10088914,2014,78731
20145031360,"3602 MOUNT BONNELL RD Austin, TX 78731 (30.318918, -97.773553)",1.02,2014-07-21 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.318918,-97.773553,"(30.318918,-97.773553)",3602 MOUNT BONNELL RD,Theft: All Other Larceny,2014-07-16 12:00:00.000000 UTC,3104027,10089070,2014,78731
20145053622,"3802 EDGEMONT DR Austin, TX 78731 (30.319065, -97.768487)",1.02,2014-12-31 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.319065,-97.768487,"(30.319065,-97.768487)",3802 EDGEMONT DR,Theft: All Other Larceny,2014-12-05 12:00:00.000000 UTC,3105700,10089102,2014,78731
20145033340,"3609 FALL TRL Austin, TX 78731 (30.319075, -97.772778)",1.02,2014-07-30 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.319075,-97.772778,"(30.319075,-97.772778)",3609 FALL TRL,Theft: BOV,2014-07-29 12:00:00.000000 UTC,3104464,10089126,2014,78731
20155033003,"3405 WESTLEDGE CIR Austin, TX 78731",1.02,2015-08-05 12:00:00.000000 UTC,Not cleared,10,THEFT FROM AUTO               ,B,,,,3405 WESTLEDGE CIR,Theft,2015-07-28 12:00:00.000000 UTC,3105406,10089131,2015,78731
20168004731,"3618 MOUNT BONNELL RD Austin, TX 78731",1.02,2016-11-01 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3618 MOUNT BONNELL RD,Theft,2016-07-05 12:00:00.000000 UTC,3104249,10089310,2016,78731
20165039723,"3800 BONNELL DR Austin, TX 78731",1.02,2016-10-27 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3800 BONNELL DR,Theft,2016-09-25 12:00:00.000000 UTC,3104656,10089444,2016,78731
20155025529,"3921 BALCONES DR Austin, TX 78731",1.02,2015-06-15 12:00:00.000000 UTC,Not cleared,10,THEFT OF AUTO PARTS           ,B,,,,3921 BALCONES DR,Theft,2015-06-13 12:00:00.000000 UTC,3106132,10089498,2015,78731
20152050300,"3934 BALCONES DR Austin, TX 78731",1.02,2015-07-29 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,,,,3934 BALCONES DR,Burglary,2015-07-24 12:00:00.000000 UTC,3105583,10089558,2015,78731
20142441878,"3901 WATERSEDGE DR Austin, TX 78731 (30.321443, -97.774686)",1.02,2014-09-04 12:00:00.000000 UTC,Cleared by Arrest,10,BURGLARY OF RESIDENCE         ,B,30.321443,-97.774686,"(30.321443,-97.774686)",3901 WATERSEDGE DR,"Burglary / 
Breaking & Entering",2014-09-01 12:00:00.000000 UTC,3103761,10089699,2014,78731
20155000661,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-01-07 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-01-06 12:00:00.000000 UTC,3104170,10089793,2015,78731
20155003514,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-01-28 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-01-26 12:00:00.000000 UTC,3104170,10089793,2015,78731
20155008281,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-03-24 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-02-26 12:00:00.000000 UTC,3104170,10089793,2015,78731
20155010758,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-03-27 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-03-14 12:00:00.000000 UTC,3104170,10089793,2015,78731
20155011937,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-03-26 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-03-22 12:00:00.000000 UTC,3104170,10089793,2015,78731
20158001153,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-04-15 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-04-09 12:00:00.000000 UTC,3104170,10089793,2015,78731
20155015708,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-04-15 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-04-14 12:00:00.000000 UTC,3104170,10089793,2015,78731
20158001476,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-05-06 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-04-24 12:00:00.000000 UTC,3104170,10089793,2015,78731
20155017657,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-04-28 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-04-26 12:00:00.000000 UTC,3104170,10089793,2015,78731
20151261656,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-05-11 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-05-06 12:00:00.000000 UTC,3104170,10089793,2015,78731
20155021315,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-05-21 12:00:00.000000 UTC,Not cleared,10,THEFT FROM AUTO               ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-05-19 12:00:00.000000 UTC,3104170,10089793,2015,78731
20155023118,"3800 MOUNT BONNELL RD Austin, TX 78731",1.02,2015-06-01 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3800 MOUNT BONNELL RD,Theft,2015-05-29 12:00:00.000000 UTC,3104170,10089793,2015,78731
